compound_id	chemical_name	analysismode	mz	rt
C000390	494.3262111_1.215433333	RP_NEG	494.3262111	1.215433333
C000391	481.2369222_0.719366667	RP_NEG	481.2369222	0.719366667
C000392	595.2900064_0.728966667	RP_NEG	595.2900064	0.728966667
C000393	504.3104372_0.823533333	RP_NEG	504.3104372	0.823533333
C000394	728.5616327_7.097183333	RP_NEG	728.5616327	7.097183333
C000395	780.5929989_7.240583333	RP_NEG	780.5929989	7.240583333
C000396	702.5463499_7.307966667	RP_NEG	702.5463499	7.307966667
C000397	730.5419711_6.98325	RP_NEG	730.5419711	6.98325
C000398	702.5460793_7.031166667	RP_NEG	702.5460793	7.031166667
C000399	772.588235_7.059533333	RP_NEG	772.588235	7.059533333
C000400	754.577441_7.356116667	RP_NEG	754.577441	7.356116667
C000401	620.6000894_7.69885	RP_NEG	620.6000894	7.69885
C000402	1010.760339_7.746316667	RP_NEG	1010.760339	7.746316667
C000403	984.7444063_7.746316667	RP_NEG	984.7444063	7.746316667
C000404	806.609504_7.564816667	RP_NEG	806.609504	7.564816667
C000405	756.5931424_7.5935	RP_NEG	756.5931424	7.5935
C000406	646.6163395_7.689383333	RP_NEG	646.6163395	7.689383333
C000407	792.5573768_5.95385	RP_NEG	792.5573768	5.95385
C000408	506.3258401_1.060383333	RP_NEG	506.3258401	1.060383333
C000409	478.2946805_1.107816667	RP_NEG	478.2946805	1.107816667
C000410	599.3215071_1.225216667	RP_NEG	599.3215071	1.225216667
C000411	480.3102473_1.0136	RP_NEG	480.3102473	1.0136
C000412	528.3107706_1.032283333	RP_NEG	528.3107706	1.032283333
C000413	452.2790254_1.060383333	RP_NEG	452.2790254	1.060383333
C000414	436.2840988_1.234983333	RP_NEG	436.2840988	1.234983333
C000415	480.3103348_1.584766667	RP_NEG	480.3103348	1.584766667
C000416	464.3154701_1.863483333	RP_NEG	464.3154701	1.863483333
