chemical_name	analysismode	mz	rt	compound_id
295.6418_8.81	RP_POS	295.6418	8.81	C004786
267.1929_8.81	RP_POS	267.1929	8.81	C004787
303.1561_8.80	RP_POS	303.1561	8.8	C004788
367.2190_8.80	RP_POS	367.219	8.8	C004789
468.2717_8.80	RP_POS	468.2717	8.8	C004790
552.3293_8.79	RP_POS	552.3293	8.79	C004791
287.1406_8.79	RP_POS	287.1406	8.79	C004792
223.1691_8.78	RP_POS	223.1691	8.78	C004793
441.1425_8.78	RP_POS	441.1425	8.78	C004794
309.1230_8.78	RP_POS	309.123	8.78	C004795
336.2509_8.78	RP_POS	336.2509	8.78	C004796
297.1693_8.78	RP_POS	297.1693	8.78	C004797
545.2474_8.78	RP_POS	545.2474	8.78	C004798
290.2555_8.78	RP_POS	290.2555	8.78	C004799
446.2897_8.78	RP_POS	446.2897	8.78	C004800
489.2456_8.78	RP_POS	489.2456	8.78	C004801
319.1878_8.77	RP_POS	319.1878	8.77	C004802
383.2192_8.77	RP_POS	383.2192	8.77	C004803
473.3066_8.77	RP_POS	473.3066	8.77	C004804
595.3483_8.77	RP_POS	595.3483	8.77	C004805
517.3189_8.76	RP_POS	517.3189	8.76	C004806
555.8332_8.75	RP_POS	555.8332	8.75	C004807
453.1880_8.75	RP_POS	453.188	8.75	C004808
473.2256_8.74	RP_POS	473.2256	8.74	C004809
347.2211_8.74	RP_POS	347.2211	8.74	C004810
177.1639_8.73	RP_POS	177.1639	8.73	C004811
422.5923_8.73	RP_POS	422.5923	8.73	C004812
463.2688_8.73	RP_POS	463.2688	8.73	C004813
252.6352_8.72	RP_POS	252.6352	8.72	C004814
378.6957_8.72	RP_POS	378.6957	8.72	C004815
350.2665_8.72	RP_POS	350.2665	8.72	C004816
519.2262_8.72	RP_POS	519.2262	8.72	C004817
521.2720_8.72	RP_POS	521.272	8.72	C004818
392.2120_8.72	RP_POS	392.212	8.72	C004819
501.7767_8.72	RP_POS	501.7767	8.72	C004820
432.3015_8.72	RP_POS	432.3015	8.72	C004821
302.1440_8.72	RP_POS	302.144	8.72	C004822
412.2835_8.72	RP_POS	412.2835	8.72	C004823
448.3053_8.72	RP_POS	448.3053	8.72	C004824
333.1949_8.71	RP_POS	333.1949	8.71	C004825
285.1232_8.71	RP_POS	285.1232	8.71	C004826
656.2398_8.71	RP_POS	656.2398	8.71	C004827
655.2367_8.71	RP_POS	655.2367	8.71	C004828
633.2546_8.71	RP_POS	633.2546	8.71	C004829
400.3317_8.71	RP_POS	400.3317	8.71	C004830
540.2339_8.71	RP_POS	540.2339	8.71	C004831
351.1348_8.71	RP_POS	351.1348	8.71	C004832
398.3260_8.70	RP_POS	398.326	8.7	C004833
391.2093_8.70	RP_POS	391.2093	8.7	C004834
526.2177_8.70	RP_POS	526.2177	8.7	C004835
159.1167_8.70	RP_POS	159.1167	8.7	C004836
321.1002_8.70	RP_POS	321.1002	8.7	C004837
400.2219_8.69	RP_POS	400.2219	8.69	C004838
602.2987_8.69	RP_POS	602.2987	8.69	C004839
375.1842_8.69	RP_POS	375.1842	8.69	C004840
536.2981_8.67	RP_POS	536.2981	8.67	C004841
653.3497_8.66	RP_POS	653.3497	8.66	C004842
537.2668_8.66	RP_POS	537.2668	8.66	C004843
321.2415_8.66	RP_POS	321.2415	8.66	C004844
335.2192_8.66	RP_POS	335.2192	8.66	C004845
453.1878_8.65	RP_POS	453.1878	8.65	C004846
422.3260_8.65	RP_POS	422.326	8.65	C004847
180.1017_8.64	RP_POS	180.1017	8.64	C004848
226.1072_8.64	RP_POS	226.1072	8.64	C004849
671.2675_8.64	RP_POS	671.2675	8.64	C004850
617.2601_8.64	RP_POS	617.2601	8.64	C004851
361.1759_8.64	RP_POS	361.1759	8.64	C004852
415.1836_8.64	RP_POS	415.1836	8.64	C004853
317.1722_8.64	RP_POS	317.1722	8.64	C004854
683.2677_8.64	RP_POS	683.2677	8.64	C004855
355.1264_8.64	RP_POS	355.1264	8.64	C004856
210.1124_8.64	RP_POS	210.1124	8.64	C004857
275.6443_8.64	RP_POS	275.6443	8.64	C004858
350.1203_8.64	RP_POS	350.1203	8.64	C004859
325.2159_8.64	RP_POS	325.2159	8.64	C004860
685.2830_8.64	RP_POS	685.283	8.64	C004861
525.3254_8.63	RP_POS	525.3254	8.63	C004862
357.2396_8.63	RP_POS	357.2396	8.63	C004863
473.3238_8.62	RP_POS	473.3238	8.62	C004864
341.1635_8.62	RP_POS	341.1635	8.62	C004865
655.2617_8.62	RP_POS	655.2617	8.62	C004866
267.1564_8.62	RP_POS	267.1564	8.62	C004867
285.2056_8.61	RP_POS	285.2056	8.61	C004868
252.6233_8.61	RP_POS	252.6233	8.61	C004869
383.2192_8.61	RP_POS	383.2192	8.61	C004870
305.1723_8.61	RP_POS	305.1723	8.61	C004871
287.2213_8.61	RP_POS	287.2213	8.61	C004872
375.2143_8.61	RP_POS	375.2143	8.61	C004873
663.2666_8.60	RP_POS	663.2666	8.6	C004874
466.2925_8.60	RP_POS	466.2925	8.6	C004875
352.6710_8.60	RP_POS	352.671	8.6	C004876
365.2400_8.60	RP_POS	365.24	8.6	C004877
463.1640_8.60	RP_POS	463.164	8.6	C004878
358.2770_8.60	RP_POS	358.277	8.6	C004879
313.1618_8.59	RP_POS	313.1618	8.59	C004880
307.6399_8.59	RP_POS	307.6399	8.59	C004881
321.1674_8.58	RP_POS	321.1674	8.58	C004882
509.3291_8.58	RP_POS	509.3291	8.58	C004883
416.3365_8.58	RP_POS	416.3365	8.58	C004884
327.1563_8.57	RP_POS	327.1563	8.57	C004885
395.0895_8.57	RP_POS	395.0895	8.57	C004886
284.1278_8.57	RP_POS	284.1278	8.57	C004887
515.2250_8.56	RP_POS	515.225	8.56	C004888
291.2313_8.56	RP_POS	291.2313	8.56	C004889
476.2770_8.56	RP_POS	476.277	8.56	C004890
434.7617_8.56	RP_POS	434.7617	8.56	C004891
402.2645_8.55	RP_POS	402.2645	8.55	C004892
473.3063_8.55	RP_POS	473.3063	8.55	C004893
359.2197_8.55	RP_POS	359.2197	8.55	C004894
285.1237_8.54	RP_POS	285.1237	8.54	C004895
231.1737_8.54	RP_POS	231.1737	8.54	C004896
517.2400_8.54	RP_POS	517.24	8.54	C004897
274.6366_8.53	RP_POS	274.6366	8.53	C004898
551.2825_8.51	RP_POS	551.2825	8.51	C004899
307.0937_8.51	RP_POS	307.0937	8.51	C004900
257.2109_8.51	RP_POS	257.2109	8.51	C004901
455.2249_8.50	RP_POS	455.2249	8.5	C004902
365.1637_8.49	RP_POS	365.1637	8.49	C004903
450.2741_8.49	RP_POS	450.2741	8.49	C004904
599.2732_8.49	RP_POS	599.2732	8.49	C004905
328.2116_8.49	RP_POS	328.2116	8.49	C004906
299.2214_8.48	RP_POS	299.2214	8.48	C004907
463.7645_8.48	RP_POS	463.7645	8.48	C004908
416.6600_8.48	RP_POS	416.66	8.48	C004909
270.6852_8.47	RP_POS	270.6852	8.47	C004910
519.2563_8.47	RP_POS	519.2563	8.47	C004911
475.2410_8.47	RP_POS	475.241	8.47	C004912
241.1172_8.46	RP_POS	241.1172	8.46	C004913
369.6720_8.46	RP_POS	369.672	8.46	C004914
144.0656_8.46	RP_POS	144.0656	8.46	C004915
609.2575_8.46	RP_POS	609.2575	8.46	C004916
431.2765_8.45	RP_POS	431.2765	8.45	C004917
399.2145_8.45	RP_POS	399.2145	8.45	C004918
289.2159_8.45	RP_POS	289.2159	8.45	C004919
533.2719_8.45	RP_POS	533.2719	8.45	C004920
138.0550_8.45	RP_POS	138.055	8.45	C004921
469.2545_8.45	RP_POS	469.2545	8.45	C004922
481.1201_8.45	RP_POS	481.1201	8.45	C004923
312.2532_8.45	RP_POS	312.2532	8.45	C004924
311.1979_8.45	RP_POS	311.1979	8.45	C004925
299.1614_8.45	RP_POS	299.1614	8.45	C004926
247.1303_8.44	RP_POS	247.1303	8.44	C004927
309.6394_8.44	RP_POS	309.6394	8.44	C004928
295.1532_8.44	RP_POS	295.1532	8.44	C004929
323.1162_8.43	RP_POS	323.1162	8.43	C004930
225.1484_8.43	RP_POS	225.1484	8.43	C004931
333.6613_8.43	RP_POS	333.6613	8.43	C004932
305.1720_8.42	RP_POS	305.172	8.42	C004933
326.3779_8.42	RP_POS	326.3779	8.42	C004934
513.3054_8.42	RP_POS	513.3054	8.42	C004935
346.2048_8.41	RP_POS	346.2048	8.41	C004936
319.2627_8.41	RP_POS	319.2627	8.41	C004937
667.8949_8.41	RP_POS	667.8949	8.41	C004938
303.2316_8.40	RP_POS	303.2316	8.4	C004939
275.2003_8.40	RP_POS	275.2003	8.4	C004940
471.7661_8.40	RP_POS	471.7661	8.4	C004941
191.1067_8.40	RP_POS	191.1067	8.4	C004942
465.3033_8.40	RP_POS	465.3033	8.4	C004943
332.2607_8.40	RP_POS	332.2607	8.4	C004944
384.3101_8.39	RP_POS	384.3101	8.39	C004945
197.1173_8.39	RP_POS	197.1173	8.39	C004946
313.2371_8.39	RP_POS	313.2371	8.39	C004947
363.1775_8.39	RP_POS	363.1775	8.39	C004948
336.1772_8.39	RP_POS	336.1772	8.39	C004949
240.1056_8.39	RP_POS	240.1056	8.39	C004950
254.1224_8.39	RP_POS	254.1224	8.39	C004951
461.1943_8.38	RP_POS	461.1943	8.38	C004952
372.3467_8.38	RP_POS	372.3467	8.38	C004953
349.1618_8.38	RP_POS	349.1618	8.38	C004954
259.1690_8.38	RP_POS	259.169	8.38	C004955
454.5790_8.38	RP_POS	454.579	8.38	C004956
349.1975_8.37	RP_POS	349.1975	8.37	C004957
161.0962_8.36	RP_POS	161.0962	8.36	C004958
547.2916_8.36	RP_POS	547.2916	8.36	C004959
147.0442_8.35	RP_POS	147.0442	8.35	C004960
375.2138_8.35	RP_POS	375.2138	8.35	C004961
484.2895_8.34	RP_POS	484.2895	8.34	C004962
201.0545_8.34	RP_POS	201.0545	8.34	C004963
236.2371_8.34	RP_POS	236.2371	8.34	C004964
489.2456_8.34	RP_POS	489.2456	8.34	C004965
257.2261_8.33	RP_POS	257.2261	8.33	C004966
283.2416_8.33	RP_POS	283.2416	8.33	C004967
315.1946_8.32	RP_POS	315.1946	8.32	C004968
569.2630_8.32	RP_POS	569.263	8.32	C004969
645.8821_8.32	RP_POS	645.8821	8.32	C004970
648.3604_8.32	RP_POS	648.3604	8.32	C004971
314.1739_8.32	RP_POS	314.1739	8.32	C004972
303.1551_8.32	RP_POS	303.1551	8.32	C004973
273.2057_8.32	RP_POS	273.2057	8.32	C004974
358.2074_8.31	RP_POS	358.2074	8.31	C004975
380.2610_8.31	RP_POS	380.261	8.31	C004976
252.1648_8.31	RP_POS	252.1648	8.31	C004977
263.1616_8.31	RP_POS	263.1616	8.31	C004978
332.3307_8.30	RP_POS	332.3307	8.3	C004979
259.1303_8.30	RP_POS	259.1303	8.3	C004980
427.2708_8.30	RP_POS	427.2708	8.3	C004981
486.2389_8.29	RP_POS	486.2389	8.29	C004982
449.7537_8.29	RP_POS	449.7537	8.29	C004983
323.1840_8.29	RP_POS	323.184	8.29	C004984
443.2901_8.29	RP_POS	443.2901	8.29	C004985
319.1896_8.29	RP_POS	319.1896	8.29	C004986
359.1825_8.29	RP_POS	359.1825	8.29	C004987
401.2205_8.28	RP_POS	401.2205	8.28	C004988
337.1985_8.27	RP_POS	337.1985	8.27	C004989
402.3573_8.26	RP_POS	402.3573	8.26	C004990
252.1233_8.26	RP_POS	252.1233	8.26	C004991
253.1415_8.25	RP_POS	253.1415	8.25	C004992
313.1691_8.25	RP_POS	313.1691	8.25	C004993
373.2733_8.25	RP_POS	373.2733	8.25	C004994
302.2323_8.24	RP_POS	302.2323	8.24	C004995
508.2076_8.24	RP_POS	508.2076	8.24	C004996
343.2110_8.23	RP_POS	343.211	8.23	C004997
299.1392_8.23	RP_POS	299.1392	8.23	C004998
455.1951_8.22	RP_POS	455.1951	8.22	C004999
139.0390_8.22	RP_POS	139.039	8.22	C005000
352.6709_8.21	RP_POS	352.6709	8.21	C005001
199.0602_8.21	RP_POS	199.0602	8.21	C005002
381.1778_8.21	RP_POS	381.1778	8.21	C005003
305.1362_8.19	RP_POS	305.1362	8.19	C005004
248.1621_8.19	RP_POS	248.1621	8.19	C005005
356.2612_8.19	RP_POS	356.2612	8.19	C005006
245.1525_8.18	RP_POS	245.1525	8.18	C005007
313.1990_8.18	RP_POS	313.199	8.18	C005008
416.2493_8.18	RP_POS	416.2493	8.18	C005009
427.7409_8.18	RP_POS	427.7409	8.18	C005010
275.2004_8.17	RP_POS	275.2004	8.17	C005011
345.2043_8.17	RP_POS	345.2043	8.17	C005012
423.2242_8.17	RP_POS	423.2242	8.17	C005013
423.7550_8.17	RP_POS	423.755	8.17	C005014
551.2826_8.17	RP_POS	551.2826	8.17	C005015
421.2769_8.17	RP_POS	421.2769	8.17	C005016
251.1984_8.16	RP_POS	251.1984	8.16	C005017
327.1557_8.16	RP_POS	327.1557	8.16	C005018
601.8563_8.14	RP_POS	601.8563	8.14	C005019
161.1327_8.13	RP_POS	161.1327	8.13	C005020
259.1668_8.13	RP_POS	259.1668	8.13	C005021
325.1691_8.13	RP_POS	325.1691	8.13	C005022
577.2366_8.13	RP_POS	577.2366	8.13	C005023
743.4022_8.13	RP_POS	743.4022	8.13	C005024
273.2057_8.13	RP_POS	273.2057	8.13	C005025
429.1314_8.13	RP_POS	429.1314	8.13	C005026
456.3315_8.13	RP_POS	456.3315	8.13	C005027
374.2721_8.11	RP_POS	374.2721	8.11	C005028
339.1402_8.11	RP_POS	339.1402	8.11	C005029
355.1878_8.10	RP_POS	355.1878	8.1	C005030
335.0837_8.10	RP_POS	335.0837	8.1	C005031
240.2320_8.10	RP_POS	240.232	8.1	C005032
307.1148_8.10	RP_POS	307.1148	8.1	C005033
267.1224_8.10	RP_POS	267.1224	8.1	C005034
455.1583_8.10	RP_POS	455.1583	8.1	C005035
283.1537_8.10	RP_POS	283.1537	8.1	C005036
313.1017_8.10	RP_POS	313.1017	8.1	C005037
223.1327_8.10	RP_POS	223.1327	8.1	C005038
371.1373_8.10	RP_POS	371.1373	8.1	C005039
399.1322_8.10	RP_POS	399.1322	8.1	C005040
302.2321_8.09	RP_POS	302.2321	8.09	C005041
332.6420_8.09	RP_POS	332.642	8.09	C005042
209.1171_8.09	RP_POS	209.1171	8.09	C005043
327.1790_8.08	RP_POS	327.179	8.08	C005044
414.3208_8.08	RP_POS	414.3208	8.08	C005045
447.1160_8.07	RP_POS	447.116	8.07	C005046
399.2146_8.07	RP_POS	399.2146	8.07	C005047
269.1720_8.07	RP_POS	269.172	8.07	C005048
405.7281_8.06	RP_POS	405.7281	8.06	C005049
373.7145_8.06	RP_POS	373.7145	8.06	C005050
370.7350_8.06	RP_POS	370.735	8.06	C005051
345.1589_8.06	RP_POS	345.1589	8.06	C005052
401.7416_8.06	RP_POS	401.7416	8.06	C005053
227.2003_8.05	RP_POS	227.2003	8.05	C005054
265.1407_8.05	RP_POS	265.1407	8.05	C005055
579.8437_8.05	RP_POS	579.8437	8.05	C005056
519.1934_8.03	RP_POS	519.1934	8.03	C005057
495.2264_8.03	RP_POS	495.2264	8.03	C005058
295.1897_8.03	RP_POS	295.1897	8.03	C005059
313.2370_8.03	RP_POS	313.237	8.03	C005060
483.1354_8.03	RP_POS	483.1354	8.03	C005061
405.1630_8.03	RP_POS	405.163	8.03	C005062
441.2089_8.03	RP_POS	441.2089	8.03	C005063
261.1457_8.03	RP_POS	261.1457	8.03	C005064
401.2193_8.03	RP_POS	401.2193	8.03	C005065
231.1378_8.03	RP_POS	231.1378	8.03	C005066
269.1896_8.02	RP_POS	269.1896	8.02	C005067
529.2412_8.02	RP_POS	529.2412	8.02	C005068
295.2264_8.02	RP_POS	295.2264	8.02	C005069
299.1850_8.01	RP_POS	299.185	8.01	C005070
321.1671_8.01	RP_POS	321.1671	8.01	C005071
373.1986_8.01	RP_POS	373.1986	8.01	C005072
467.1520_8.00	RP_POS	467.152	8	C005073
207.1745_8.00	RP_POS	207.1745	8	C005074
549.2423_7.99	RP_POS	549.2423	7.99	C005075
479.2640_7.99	RP_POS	479.264	7.99	C005076
309.1007_7.99	RP_POS	309.1007	7.99	C005077
529.2080_7.98	RP_POS	529.208	7.98	C005078
267.1564_7.98	RP_POS	267.1564	7.98	C005079
312.1167_7.97	RP_POS	312.1167	7.97	C005080
609.2575_7.97	RP_POS	609.2575	7.97	C005081
370.2948_7.97	RP_POS	370.2948	7.97	C005082
348.2564_7.97	RP_POS	348.2564	7.97	C005083
202.1438_7.96	RP_POS	202.1438	7.96	C005084
271.2053_7.95	RP_POS	271.2053	7.95	C005085
591.2764_7.95	RP_POS	591.2764	7.95	C005086
489.3172_7.95	RP_POS	489.3172	7.95	C005087
263.1620_7.95	RP_POS	263.162	7.95	C005088
363.1776_7.95	RP_POS	363.1776	7.95	C005089
163.1481_7.94	RP_POS	163.1481	7.94	C005090
330.2457_7.94	RP_POS	330.2457	7.94	C005091
259.1095_7.93	RP_POS	259.1095	7.93	C005092
271.1901_7.93	RP_POS	271.1901	7.93	C005093
135.0804_7.93	RP_POS	135.0804	7.93	C005094
432.2378_7.93	RP_POS	432.2378	7.93	C005095
751.5092_7.93	RP_POS	751.5092	7.93	C005096
432.1784_7.93	RP_POS	432.1784	7.93	C005097
417.2170_7.93	RP_POS	417.217	7.93	C005098
379.1980_7.93	RP_POS	379.198	7.93	C005099
404.2100_7.92	RP_POS	404.21	7.92	C005100
348.7218_7.92	RP_POS	348.7218	7.92	C005101
287.1250_7.92	RP_POS	287.125	7.92	C005102
407.3013_7.92	RP_POS	407.3013	7.92	C005103
181.1585_7.92	RP_POS	181.1585	7.92	C005104
304.1126_7.92	RP_POS	304.1126	7.92	C005105
215.1641_7.92	RP_POS	215.1641	7.92	C005106
408.2854_7.92	RP_POS	408.2854	7.92	C005107
421.3167_7.92	RP_POS	421.3167	7.92	C005108
479.2368_7.91	RP_POS	479.2368	7.91	C005109
395.2327_7.91	RP_POS	395.2327	7.91	C005110
237.6179_7.91	RP_POS	237.6179	7.91	C005111
216.6121_7.91	RP_POS	216.6121	7.91	C005112
223.6198_7.91	RP_POS	223.6198	7.91	C005113
458.2513_7.91	RP_POS	458.2513	7.91	C005114
490.2067_7.90	RP_POS	490.2067	7.9	C005115
380.2572_7.89	RP_POS	380.2572	7.89	C005116
378.2093_7.88	RP_POS	378.2093	7.88	C005117
373.2718_7.88	RP_POS	373.2718	7.88	C005118
358.2948_7.88	RP_POS	358.2948	7.88	C005119
251.2006_7.88	RP_POS	251.2006	7.88	C005120
547.2150_7.88	RP_POS	547.215	7.88	C005121
430.3155_7.88	RP_POS	430.3155	7.88	C005122
283.1516_7.86	RP_POS	283.1516	7.86	C005123
445.2111_7.86	RP_POS	445.2111	7.86	C005124
360.3009_7.85	RP_POS	360.3009	7.85	C005125
533.2719_7.86	RP_POS	533.2719	7.86	C005126
475.2677_7.85	RP_POS	475.2677	7.85	C005127
357.2631_7.85	RP_POS	357.2631	7.85	C005128
321.1372_7.85	RP_POS	321.1372	7.85	C005129
495.2315_7.84	RP_POS	495.2315	7.84	C005130
285.1308_7.84	RP_POS	285.1308	7.84	C005131
219.1743_7.84	RP_POS	219.1743	7.84	C005132
348.2552_7.84	RP_POS	348.2552	7.84	C005133
163.1114_7.83	RP_POS	163.1114	7.83	C005134
427.2670_7.83	RP_POS	427.267	7.83	C005135
255.2103_7.83	RP_POS	255.2103	7.83	C005136
533.3394_7.81	RP_POS	533.3394	7.81	C005137
269.1381_7.81	RP_POS	269.1381	7.81	C005138
279.1098_7.81	RP_POS	279.1098	7.81	C005139
275.1252_7.81	RP_POS	275.1252	7.81	C005140
149.1323_7.80	RP_POS	149.1323	7.8	C005141
337.1336_7.79	RP_POS	337.1336	7.79	C005142
247.0964_7.79	RP_POS	247.0964	7.79	C005143
398.1864_7.79	RP_POS	398.1864	7.79	C005144
261.1457_7.79	RP_POS	261.1457	7.79	C005145
210.0945_7.78	RP_POS	210.0945	7.78	C005146
276.1574_7.78	RP_POS	276.1574	7.78	C005147
272.1278_7.78	RP_POS	272.1278	7.78	C005148
365.1574_7.77	RP_POS	365.1574	7.77	C005149
281.1182_7.76	RP_POS	281.1182	7.76	C005150
388.3052_7.74	RP_POS	388.3052	7.74	C005151
280.1022_7.74	RP_POS	280.1022	7.74	C005152
399.2142_7.74	RP_POS	399.2142	7.74	C005153
283.0833_7.73	RP_POS	283.0833	7.73	C005154
267.1224_7.73	RP_POS	267.1224	7.73	C005155
225.0910_7.73	RP_POS	225.091	7.73	C005156
293.1057_7.73	RP_POS	293.1057	7.73	C005157
535.2876_7.73	RP_POS	535.2876	7.73	C005158
315.0877_7.73	RP_POS	315.0877	7.73	C005159
498.2692_7.73	RP_POS	498.2692	7.73	C005160
643.2756_7.73	RP_POS	643.2756	7.73	C005161
325.1321_7.73	RP_POS	325.1321	7.73	C005162
616.3681_7.72	RP_POS	616.3681	7.72	C005163
513.8048_7.72	RP_POS	513.8048	7.72	C005164
151.1117_7.72	RP_POS	151.1117	7.72	C005165
292.6348_7.72	RP_POS	292.6348	7.72	C005166
228.1957_7.72	RP_POS	228.1957	7.72	C005167
298.1779_7.71	RP_POS	298.1779	7.71	C005168
261.6286_7.71	RP_POS	261.6286	7.71	C005169
502.8132_7.71	RP_POS	502.8132	7.71	C005170
382.1469_7.71	RP_POS	382.1469	7.71	C005171
511.3263_7.70	RP_POS	511.3263	7.7	C005172
349.1620_7.70	RP_POS	349.162	7.7	C005173
227.1639_7.70	RP_POS	227.1639	7.7	C005174
329.1130_7.70	RP_POS	329.113	7.7	C005175
484.3030_7.69	RP_POS	484.303	7.69	C005176
349.1990_7.69	RP_POS	349.199	7.69	C005177
289.1043_7.69	RP_POS	289.1043	7.69	C005178
371.1826_7.69	RP_POS	371.1826	7.69	C005179
586.2724_7.68	RP_POS	586.2724	7.68	C005180
235.0775_7.68	RP_POS	235.0775	7.68	C005181
319.1514_7.68	RP_POS	319.1514	7.68	C005182
254.1042_7.68	RP_POS	254.1042	7.68	C005183
353.1271_7.66	RP_POS	353.1271	7.66	C005184
520.2173_7.66	RP_POS	520.2173	7.66	C005185
526.2645_7.65	RP_POS	526.2645	7.65	C005186
313.1319_7.65	RP_POS	313.1319	7.65	C005187
467.1520_7.65	RP_POS	467.152	7.65	C005188
305.1722_7.65	RP_POS	305.1722	7.65	C005189
313.1182_7.64	RP_POS	313.1182	7.64	C005190
399.0869_7.64	RP_POS	399.0869	7.64	C005191
650.4269_7.63	RP_POS	650.4269	7.63	C005192
591.3580_7.63	RP_POS	591.358	7.63	C005193
176.0708_7.63	RP_POS	176.0708	7.63	C005194
239.0687_7.62	RP_POS	239.0687	7.62	C005195
182.0893_7.62	RP_POS	182.0893	7.62	C005196
285.1230_7.62	RP_POS	285.123	7.62	C005197
682.3774_7.61	RP_POS	682.3774	7.61	C005198
259.0940_7.60	RP_POS	259.094	7.6	C005199
304.2301_7.60	RP_POS	304.2301	7.6	C005200
385.1070_7.60	RP_POS	385.107	7.6	C005201
489.3133_7.59	RP_POS	489.3133	7.59	C005202
565.2615_7.59	RP_POS	565.2615	7.59	C005203
523.2264_7.59	RP_POS	523.2264	7.59	C005204
123.1169_7.58	RP_POS	123.1169	7.58	C005205
333.1663_7.58	RP_POS	333.1663	7.58	C005206
325.1063_7.58	RP_POS	325.1063	7.58	C005207
315.2314_7.58	RP_POS	315.2314	7.58	C005208
311.1847_7.58	RP_POS	311.1847	7.58	C005209
181.1221_7.57	RP_POS	181.1221	7.57	C005210
480.2127_7.57	RP_POS	480.2127	7.57	C005211
361.1531_7.57	RP_POS	361.1531	7.57	C005212
259.1902_7.57	RP_POS	259.1902	7.57	C005213
357.1853_7.56	RP_POS	357.1853	7.56	C005214
307.1516_7.56	RP_POS	307.1516	7.56	C005215
309.1691_7.56	RP_POS	309.1691	7.56	C005216
325.1324_7.55	RP_POS	325.1324	7.55	C005217
305.1259_7.55	RP_POS	305.1259	7.55	C005218
430.1621_7.53	RP_POS	430.1621	7.53	C005219
638.3526_7.53	RP_POS	638.3526	7.53	C005220
173.1326_7.53	RP_POS	173.1326	7.53	C005221
475.2415_7.53	RP_POS	475.2415	7.53	C005222
295.1819_7.52	RP_POS	295.1819	7.52	C005223
248.1041_7.50	RP_POS	248.1041	7.5	C005224
235.1303_7.50	RP_POS	235.1303	7.5	C005225
482.1922_7.49	RP_POS	482.1922	7.49	C005226
341.1271_7.49	RP_POS	341.1271	7.49	C005227
358.2854_7.48	RP_POS	358.2854	7.48	C005228
285.1460_7.48	RP_POS	285.146	7.48	C005229
241.1199_7.48	RP_POS	241.1199	7.48	C005230
320.4951_7.48	RP_POS	320.4951	7.48	C005231
328.2301_7.48	RP_POS	328.2301	7.48	C005232
472.2561_7.47	RP_POS	472.2561	7.47	C005233
547.3321_7.47	RP_POS	547.3321	7.47	C005234
201.1275_7.46	RP_POS	201.1275	7.46	C005235
277.1791_7.46	RP_POS	277.1791	7.46	C005236
371.2188_7.45	RP_POS	371.2188	7.45	C005237
393.2245_7.45	RP_POS	393.2245	7.45	C005238
349.1620_7.44	RP_POS	349.162	7.44	C005239
311.1167_7.43	RP_POS	311.1167	7.43	C005240
291.0903_7.41	RP_POS	291.0903	7.41	C005241
223.1678_7.41	RP_POS	223.1678	7.41	C005242
455.1585_7.40	RP_POS	455.1585	7.4	C005243
492.2532_7.40	RP_POS	492.2532	7.4	C005244
107.0493_7.39	RP_POS	107.0493	7.39	C005245
335.1725_7.39	RP_POS	335.1725	7.39	C005246
359.2090_7.39	RP_POS	359.209	7.39	C005247
147.1168_7.39	RP_POS	147.1168	7.39	C005248
493.2102_7.39	RP_POS	493.2102	7.39	C005249
191.1431_7.39	RP_POS	191.1431	7.39	C005250
521.1634_7.38	RP_POS	521.1634	7.38	C005251
212.1103_7.37	RP_POS	212.1103	7.37	C005252
285.1233_7.36	RP_POS	285.1233	7.36	C005253
307.1515_7.36	RP_POS	307.1515	7.36	C005254
313.1320_7.35	RP_POS	313.132	7.35	C005255
331.1148_7.34	RP_POS	331.1148	7.34	C005256
291.1565_7.34	RP_POS	291.1565	7.34	C005257
305.8197_7.34	RP_POS	305.8197	7.34	C005258
340.1939_7.34	RP_POS	340.1939	7.34	C005259
445.2875_7.33	RP_POS	445.2875	7.33	C005260
308.1961_7.33	RP_POS	308.1961	7.33	C005261
323.1474_7.32	RP_POS	323.1474	7.32	C005262
172.1694_7.32	RP_POS	172.1694	7.32	C005263
337.1621_7.32	RP_POS	337.1621	7.32	C005264
269.1738_7.31	RP_POS	269.1738	7.31	C005265
318.6264_7.30	RP_POS	318.6264	7.3	C005266
551.3037_7.30	RP_POS	551.3037	7.3	C005267
623.2588_7.29	RP_POS	623.2588	7.29	C005268
352.2457_7.29	RP_POS	352.2457	7.29	C005269
247.1303_7.29	RP_POS	247.1303	7.29	C005270
291.1460_7.28	RP_POS	291.146	7.28	C005271
504.3093_7.28	RP_POS	504.3093	7.28	C005272
233.1170_7.28	RP_POS	233.117	7.28	C005273
259.1901_7.28	RP_POS	259.1901	7.28	C005274
305.1356_7.27	RP_POS	305.1356	7.27	C005275
287.1166_7.26	RP_POS	287.1166	7.26	C005276
307.1053_7.25	RP_POS	307.1053	7.25	C005277
245.1513_7.25	RP_POS	245.1513	7.25	C005278
241.1794_7.25	RP_POS	241.1794	7.25	C005279
325.1771_7.24	RP_POS	325.1771	7.24	C005280
181.1222_7.24	RP_POS	181.1222	7.24	C005281
263.1252_7.24	RP_POS	263.1252	7.24	C005282
491.7957_7.23	RP_POS	491.7957	7.23	C005283
381.1884_7.21	RP_POS	381.1884	7.21	C005284
183.1016_7.21	RP_POS	183.1016	7.21	C005285
629.3275_7.21	RP_POS	629.3275	7.21	C005286
